2026-03-15 15:15:49 [INFO] Wrote 6 attachment URL(s) to data/attachment_urls.txt
2026-03-15 15:17:37 [INFO] Resume: 8 already fetched.
2026-03-15 15:17:37 [INFO] Step A: Fetching docket documents...
2026-03-15 15:17:38 [INFO]   Found 1 document(s).
2026-03-15 15:17:39 [INFO] Step B: Fetching comment list (paginated)...
2026-03-15 15:17:42 [INFO]   Total comments: 447.
2026-03-15 15:17:42 [INFO] Step C: Fetching full detail for each comment...
2026-03-15 15:19:47 [INFO]   [93/439] HHS-ONC-2026-0001-0102
2026-03-15 15:19:48 [INFO]   [94/439] HHS-ONC-2026-0001-0103
2026-03-15 15:19:49 [INFO]   [95/439] HHS-ONC-2026-0001-0104
2026-03-15 15:19:51 [INFO]   [96/439] HHS-ONC-2026-0001-0105
2026-03-15 15:19:52 [INFO]   [97/439] HHS-ONC-2026-0001-0106
2026-03-15 15:19:53 [INFO]   [98/439] HHS-ONC-2026-0001-0107
2026-03-15 15:19:55 [INFO]   [99/439] HHS-ONC-2026-0001-0108
2026-03-15 15:19:56 [INFO]   [100/439] HHS-ONC-2026-0001-0109
2026-03-15 15:19:57 [INFO]   [101/439] HHS-ONC-2026-0001-0110
2026-03-15 15:19:59 [INFO]   [102/439] HHS-ONC-2026-0001-0111
2026-03-15 15:20:00 [INFO]   [103/439] HHS-ONC-2026-0001-0112
2026-03-15 15:20:01 [INFO]   [104/439] HHS-ONC-2026-0001-0113
2026-03-15 15:20:03 [INFO]   [105/439] HHS-ONC-2026-0001-0114
2026-03-15 15:20:04 [INFO]   [106/439] HHS-ONC-2026-0001-0115
2026-03-15 15:20:05 [INFO]   [107/439] HHS-ONC-2026-0001-0116
2026-03-15 15:20:07 [INFO]   [108/439] HHS-ONC-2026-0001-0117
2026-03-15 15:20:08 [INFO]   [109/439] HHS-ONC-2026-0001-0118
2026-03-15 15:20:10 [INFO]   [110/439] HHS-ONC-2026-0001-0119
2026-03-15 15:20:11 [INFO]   [111/439] HHS-ONC-2026-0001-0120
2026-03-15 15:20:12 [INFO]   [112/439] HHS-ONC-2026-0001-0121
2026-03-15 15:20:14 [INFO]   [113/439] HHS-ONC-2026-0001-0122
2026-03-15 15:20:15 [INFO]   [114/439] HHS-ONC-2026-0001-0123
2026-03-15 15:20:16 [INFO]   [115/439] HHS-ONC-2026-0001-0124
2026-03-15 15:20:18 [INFO]   [116/439] HHS-ONC-2026-0001-0125
2026-03-15 15:20:19 [INFO]   [117/439] HHS-ONC-2026-0001-0126
2026-03-15 15:20:20 [INFO]   [118/439] HHS-ONC-2026-0001-0127
2026-03-15 15:20:22 [INFO]   [119/439] HHS-ONC-2026-0001-0128
2026-03-15 15:20:23 [INFO]   [120/439] HHS-ONC-2026-0001-0129
2026-03-15 15:20:24 [INFO]   [121/439] HHS-ONC-2026-0001-0130
2026-03-15 15:20:26 [INFO]   [122/439] HHS-ONC-2026-0001-0131
2026-03-15 15:20:27 [INFO]   [123/439] HHS-ONC-2026-0001-0132
2026-03-15 15:20:28 [INFO]   [124/439] HHS-ONC-2026-0001-0133
2026-03-15 15:20:30 [INFO]   [125/439] HHS-ONC-2026-0001-0134
2026-03-15 15:20:31 [INFO]   [126/439] HHS-ONC-2026-0001-0135
2026-03-15 15:20:33 [INFO]   [127/439] HHS-ONC-2026-0001-0136
2026-03-15 15:20:34 [INFO]   [128/439] HHS-ONC-2026-0001-0137
2026-03-15 15:20:35 [INFO]   [129/439] HHS-ONC-2026-0001-0138
2026-03-15 15:20:37 [INFO]   [130/439] HHS-ONC-2026-0001-0139
2026-03-15 15:20:38 [INFO]   [131/439] HHS-ONC-2026-0001-0140
2026-03-15 15:20:39 [INFO]   [132/439] HHS-ONC-2026-0001-0141
2026-03-15 15:20:41 [INFO]   [133/439] HHS-ONC-2026-0001-0142
2026-03-15 15:20:42 [INFO]   [134/439] HHS-ONC-2026-0001-0143
2026-03-15 15:20:43 [INFO]   [135/439] HHS-ONC-2026-0001-0144
2026-03-15 15:20:45 [INFO]   [136/439] HHS-ONC-2026-0001-0145
2026-03-15 15:20:46 [INFO]   [137/439] HHS-ONC-2026-0001-0146
2026-03-15 15:20:47 [INFO]   [138/439] HHS-ONC-2026-0001-0147
2026-03-15 15:20:49 [INFO]   [139/439] HHS-ONC-2026-0001-0148
2026-03-15 15:20:50 [INFO]   [140/439] HHS-ONC-2026-0001-0149
2026-03-15 15:20:52 [INFO]   [141/439] HHS-ONC-2026-0001-0150
2026-03-15 15:20:53 [INFO]   [142/439] HHS-ONC-2026-0001-0151
2026-03-15 15:20:54 [INFO]   [143/439] HHS-ONC-2026-0001-0152
2026-03-15 15:20:56 [INFO]   [144/439] HHS-ONC-2026-0001-0153
2026-03-15 15:20:57 [INFO]   [145/439] HHS-ONC-2026-0001-0154
2026-03-15 15:20:58 [INFO]   [146/439] HHS-ONC-2026-0001-0155
2026-03-15 15:21:00 [INFO]   [147/439] HHS-ONC-2026-0001-0156
2026-03-15 15:21:01 [INFO]   [148/439] HHS-ONC-2026-0001-0157
2026-03-15 15:21:02 [INFO]   [149/439] HHS-ONC-2026-0001-0158
2026-03-15 15:21:04 [INFO]   [150/439] HHS-ONC-2026-0001-0159
2026-03-15 15:21:05 [INFO]   [151/439] HHS-ONC-2026-0001-0160
2026-03-15 15:21:06 [INFO]   [152/439] HHS-ONC-2026-0001-0161
2026-03-15 15:21:08 [INFO]   [153/439] HHS-ONC-2026-0001-0162
2026-03-15 15:21:09 [INFO]   [154/439] HHS-ONC-2026-0001-0163
